GLYMA19G43030.1	GLYMA14G29360.1	887847	874533	3847.GLYMA19G43030.1	3847.GLYMA14G29360.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA20G20456.1	GLYMA19G43030.1	888819	887847	3847.GLYMA20G20456.1	3847.GLYMA19G43030.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA19G43030.1	GLYMA15G07770.2	887847	875877	3847.GLYMA19G43030.1	3847.GLYMA15G07770.2	0	0	0.449	0	0	0	0	0	0.449
GLYMA16G23870.3	GLYMA13G37790.1	879065	872308	3847.GLYMA16G23870.3	3847.GLYMA13G37790.1	0	0	0.449	0	0	0	0	0	0.449
GLYMA19G43030.1	GLYMA16G23870.3	887847	879065	3847.GLYMA19G43030.1	3847.GLYMA16G23870.3	0	0	0.449	0	0	0	0	0	0.449
GLYMA14G40320.1	GLYMA12G04480.2	875134	867448	3847.GLYMA14G40320.1	3847.GLYMA12G04480.2	0.072	0	0	0	0.098	0	0	0.393	0.447
GLYMA11G06620.2	GLYMA01G38671.1	865023	838159	3847.GLYMA11G06620.2	3847.GLYMA01G38671.1	0	0	0	0.986	0.044	0.445	0	0.075	0.447
GLYMA20G26440.1	GLYMA04G09950.1	889281	845372	3847.GLYMA20G26440.1	3847.GLYMA04G09950.1	0.174	0	0.274	0	0	0.153	0	0	0.447
GLYMA20G26440.1	GLYMA06G10000.2	889281	850227	3847.GLYMA20G26440.1	3847.GLYMA06G10000.2	0.174	0	0.274	0	0	0.153	0	0	0.447
GLYMA17G37820.1	GLYMA12G04480.2	882543	867448	3847.GLYMA17G37820.1	3847.GLYMA12G04480.2	0.072	0	0	0	0.098	0	0	0.393	0.447
GLYMA09G24410.1	GLYMA05G32290.2	860013	848718	3847.GLYMA09G24410.1	3847.GLYMA05G32290.2	0.071	0	0	0	0.099	0.297	0	0.165	0.442
GLYMA09G24410.1	GLYMA08G15560.1	860013	856604	3847.GLYMA09G24410.1	3847.GLYMA08G15560.1	0.071	0	0	0	0.099	0.297	0	0.165	0.442
GLYMA16G29750.1	GLYMA08G15560.1	879543	856604	3847.GLYMA16G29750.1	3847.GLYMA08G15560.1	0.071	0	0	0	0.099	0.297	0	0.165	0.442
GLYMA16G29750.1	GLYMA05G32290.2	879543	848718	3847.GLYMA16G29750.1	3847.GLYMA05G32290.2	0.071	0	0	0	0.099	0.297	0	0.165	0.442
GLYMA20G26440.1	IMPDH1	889281	877698	3847.GLYMA20G26440.1	3847.GLYMA15G41640.1	0	0	0.274	0	0	0	0	0.262	0.441
GLYMA19G43030.1	GLYMA12G35880.3	887847	869248	3847.GLYMA19G43030.1	3847.GLYMA12G35880.3	0.069	0	0.274	0	0	0	0	0.224	0.429
GLYMA18G47890.1	GLYMA17G37820.1	884959	882543	3847.GLYMA18G47890.1	3847.GLYMA17G37820.1	0.064	0	0.274	0	0.046	0.177	0	0.087	0.424
GLYMA18G47890.1	GLYMA14G40320.1	884959	875134	3847.GLYMA18G47890.1	3847.GLYMA14G40320.1	0.064	0	0.274	0	0.046	0.177	0	0.087	0.424
GLYMA05G35570.1	GLYMA02G17040.1	849016	840264	3847.GLYMA05G35570.1	3847.GLYMA02G17040.1	0	0	0	0	0.046	0.240	0	0.269	0.423
GLYMA10G02760.2	GLYMA05G35570.1	861734	849016	3847.GLYMA10G02760.2	3847.GLYMA05G35570.1	0	0	0	0	0.046	0.240	0	0.269	0.423
IMPDH1	GLYMA11G15300.1	877698	865825	3847.GLYMA15G41640.1	3847.GLYMA11G15300.1	0.166	0	0	0	0.062	0	0	0.311	0.413
GLYMA10G02760.2	GLYMA05G32290.2	861734	848718	3847.GLYMA10G02760.2	3847.GLYMA05G32290.2	0.050	0	0	0	0.044	0.386	0	0.064	0.408
GLYMA05G32290.2	GLYMA02G17040.1	848718	840264	3847.GLYMA05G32290.2	3847.GLYMA02G17040.1	0.050	0	0	0	0.044	0.386	0	0.064	0.408
GLYMA08G15560.1	GLYMA02G17040.1	856604	840264	3847.GLYMA08G15560.1	3847.GLYMA02G17040.1	0.050	0	0	0	0.044	0.386	0	0.064	0.408
GLYMA10G02760.2	GLYMA08G15560.1	861734	856604	3847.GLYMA10G02760.2	3847.GLYMA08G15560.1	0.050	0	0	0	0.044	0.386	0	0.064	0.408
GLYMA05G35570.1	LOC548020	849016	848695	3847.GLYMA05G35570.1	3847.GLYMA05G32070.1	0	0	0	0	0.260	0.042	0	0.226	0.403
GLYMA05G35570.1	GLYMA04G39500.1	849016	846483	3847.GLYMA05G35570.1	3847.GLYMA04G39500.1	0	0	0	0	0.260	0.042	0	0.226	0.403
GLYMA04G39500.1	GLYMA01G37136.1	846483	838021	3847.GLYMA04G39500.1	3847.GLYMA01G37136.1	0	0	0	0	0.235	0.135	0	0.169	0.402
GLYMA12G04480.2	GLYMA01G14733.1	867448	837180	3847.GLYMA12G04480.2	3847.GLYMA01G14733.1	0.096	0	0	0	0.045	0	0	0.363	0.402
GLYMA12G04480.2	GLYMA11G16460.2	867448	865914	3847.GLYMA12G04480.2	3847.GLYMA11G16460.2	0.096	0	0	0	0.045	0	0	0.363	0.402
LOC548020	GLYMA01G37136.1	848695	838021	3847.GLYMA05G32070.1	3847.GLYMA01G37136.1	0	0	0	0	0.235	0.135	0	0.169	0.402
GLYMA05G32290.2	GLYMA02G02990.1	848718	839058	3847.GLYMA05G32290.2	3847.GLYMA02G02990.1	0.050	0	0	0	0.044	0.386	0	0.053	0.401
GLYMA05G32290.2	GLYMA01G04570.1	848718	836809	3847.GLYMA05G32290.2	3847.GLYMA01G04570.1	0.050	0	0	0	0.044	0.386	0	0.053	0.401
GLYMA08G15560.1	GLYMA02G02990.1	856604	839058	3847.GLYMA08G15560.1	3847.GLYMA02G02990.1	0.050	0	0	0	0.044	0.386	0	0.053	0.401
GLYMA08G15560.1	GLYMA01G04570.1	856604	836809	3847.GLYMA08G15560.1	3847.GLYMA01G04570.1	0.050	0	0	0	0.044	0.386	0	0.053	0.401
